"","budget","id","original_language","popularity","production_companies","production_countries","release_date","revenue","runtime","status","title","vote_average","vote_count","genre_1","genre_2"
"687",63000000,50359,"en",16.791058,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Illumination Entertainment"", ""id"": 6704}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",2011-03-30,183953723,95,"Released","Hop",5.5,331,"Animation","Comedy"
"688",65000000,1271,"en",65.197968,"[{""name"": ""Virtual Studios"", ""id"": 449}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Hollywood Gang Productions"", ""id"": 2994}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Nimar Studios"", ""id"": 7636}, {""name"": ""Cruel and Unusual Films"", ""id"": 78685}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-12-09,422610419,117,"Released","300",7,4997,"Action","Adventure"
"689",80000000,693,"en",32.829538,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Everyman Pictures"", ""id"": 2242}, {""name"": ""Tribeca Productions"", ""id"": 11391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-12-22,516642939,115,"Released","Meet the Fockers",6.1,1373,"Comedy","Romance"
"690",60000000,14306,"en",30.951203,"[{""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-12-25,244082376,115,"Released","Marley & Me",6.9,1343,"Comedy","Family"
"691",60000000,497,"en",103.698022,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Darkwoods Productions"", ""id"": 3982}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-10,284600000,189,"Released","The Green Mile",8.2,4048,"Fantasy","Drama"
"692",0,11199,"en",31.719463,"[{""name"": ""Wild Hogs Productions"", ""id"": 6354}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-03-02,253625427,100,"Released","Wild Hogs",5.6,648,"Action","Adventure"
"693",150000000,9982,"en",47.973995,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-11-04,314432665,81,"Released","Chicken Little",5.6,944,"Animation","Family"
"694",61000000,210577,"en",143.041543,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Pacific Standard"", ""id"": 15829}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Artemple - Hollywood"", ""id"": 60682}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-01,369330363,145,"Released","Gone Girl",7.9,5862,"Mystery","Thriller"
"695",60000000,2501,"en",86.476817,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kennedy/Marshall Company, The"", ""id"": 7383}, {""name"": ""Hypnotic"", ""id"": 7384}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}, {""name"": ""Stillking Films"", ""id"": 11345}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""CZ"", ""name"": ""Czech Republic""}]",2002-06-14,214034224,119,"Released","The Bourne Identity",7.3,3583,"Action","Drama"
"696",58000000,710,"en",59.824565,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1995-11-16,352194034,130,"Released","GoldenEye",6.6,1174,"Adventure","Action"
"697",60000000,2275,"en",18.345613,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""MFP Munich Film Partners GmbH & Company I. Produktions KG"", ""id"": 21409}, {""name"": ""Krane Entertainment"", ""id"": 25358}, {""name"": ""Neufeld Rehme Productions"", ""id"": 38005}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-06-18,149705852,116,"Released","The General's Daughter",6.1,205,"Crime","Drama"
"698",60000000,37165,"en",56.488027,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-06-04,264118201,103,"Released","The Truman Show",7.8,4537,"Comedy","Drama"
"699",70000000,9837,"en",29.464852,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-12-15,218613188,99,"Released","The Prince of Egypt",6.8,817,"Adventure","Animation"
"700",60000000,10708,"en",18.106021,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Davis Entertainment"", ""id"": 1302}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-03,164433867,92,"Released","Daddy Day Care",5.6,506,"Comedy","Family"
"701",61000000,136400,"en",42.881415,"[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Emmett/Furla Films"", ""id"": 10405}, {""name"": ""Envision Entertainment Corporation"", ""id"": 11030}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2013-08-02,131940411,109,"Released","2 Guns",6.6,1589,"Action","Comedy"
"702",60000000,10992,"en",18.735024,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""BenderSpink"", ""id"": 6363}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-04,93375151,87,"Released","Cats & Dogs",5,352,"Comedy","Family"
"703",60000000,9654,"en",62.766854,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-05-30,176070171,110,"Released","The Italian Job",6.6,1919,"Action","Crime"
"704",60000000,2642,"en",24.153567,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""NPV Entertainment"", ""id"": 172}, {""name"": ""Fortis Films"", ""id"": 4258}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-19,93354918,101,"Released","Two Weeks Notice",5.9,487,"Romance","Comedy"
"705",60000000,8916,"en",41.515702,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Pacific Data Images (PDI)"", ""id"": 520}, {""name"": ""DreamWorks Animation"", ""id"": 521}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-10-02,171757863,83,"Released","Antz",6,1272,"Adventure","Animation"
"706",70000000,19899,"en",26.676487,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}, {""name"": ""Stuber Productions"", ""id"": 4403}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-19,171844840,113,"Released","Couples Retreat",5.3,588,"Comedy","Romance"
"707",60000000,2119,"en",16.278022,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1990-06-27,157920733,107,"Released","Days of Thunder",5.9,353,"Adventure",NA
"708",60000000,9641,"en",18.831023,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Dozen Canada Productions"", ""id"": 87840}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-12-21,129181830,94,"Released","Cheaper by the Dozen 2",5.7,526,"Comedy",NA
"709",61000000,294254,"en",113.161483,"[{""name"": ""Gotham Group"", ""id"": 3672}, {""name"": ""Temple Hill Entertainment"", ""id"": 12292}, {""name"": ""TSG Entertainment"", ""id"": 22213}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-09,311256926,132,"Released","Maze Runner: The Scorch Trials",6.4,3040,"Action",NA
"710",60000000,38167,"en",28.800112,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Red Om Films"", ""id"": 2455}, {""name"": ""Plan B Entertainment"", ""id"": 45778}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-08-12,204594016,133,"Released","Eat Pray Love",5.8,636,"Drama",NA
"711",60000000,5994,"en",19.705489,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2000-12-12,0,125,"Released","The Family Man",6.5,521,"Comedy","Drama"
"712",58000000,39514,"en",41.430245,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""DC Entertainment"", ""id"": 9993}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-10-13,71664962,111,"Released","RED",6.6,2808,"Action","Adventure"
"713",55000000,9563,"en",23.127561,"[{""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Ixtlan"", ""id"": 4198}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-16,100230832,163,"Released","Any Given Sunday",6.8,422,"Drama",NA
"714",60000000,547,"en",12.867352,"[{""name"": ""Wildwood Enterprises"", ""id"": 316}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-05-14,186883563,170,"Released","The Horse Whisperer",6.7,292,"Drama","Romance"
"715",65000000,1538,"en",44.815022,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}, {""name"": ""Edge City"", ""id"": 11463}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-08-04,217764291,120,"Released","Collateral",7,1451,"Drama","Crime"
"716",60000000,9334,"en",37.537093,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kalima Productions GmbH & Co. KG"", ""id"": 7385}, {""name"": ""World Wrestling Entertainment (WWE)"", ""id"": 7588}, {""name"": ""Alphaville Films"", ""id"": 11462}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""BE"", ""name"": ""Belgium""}]",2002-04-16,165333180,92,"Released","The Scorpion King",5.3,779,"Action","Fantasy"
"717",60000000,11128,"en",10.99991,"[{""name"": ""Casey Silver Productions"", ""id"": 877}, {""name"": ""Beacon Communications"", ""id"": 919}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Beacon Pictures"", ""id"": 10157}, {""name"": ""Fantail Films Inc."", ""id"": 53987}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-10-01,74541707,115,"Released","Ladder 49",6.2,207,"Drama","Action"
"718",60000000,75780,"en",56.868399,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""TC Productions"", ""id"": 21777}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-12-20,218340595,130,"Released","Jack Reacher",6.3,2998,"Crime","Drama"
"719",60000000,8914,"en",22.991269,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Riche-Ludwig Productions"", ""id"": 28438}, {""name"": ""Groucho III Film Partnership"", ""id"": 28439}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-07-28,73648228,105,"Released","Deep Blue Sea",5.6,604,"Action","Science Fiction"
"720",60000000,13576,"en",15.798622,"[{""name"": ""Columbia Pictures"", ""id"": 5}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-10-28,0,111,"Released","This Is It",6.7,247,"Music","Documentary"
"721",60000000,39538,"en",38.820858,"[{""name"": ""Double Feature Films"", ""id"": 215}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""AE"", ""name"": ""United Arab Emirates""}]",2011-09-08,137551594,106,"Released","Contagion",6.2,1325,"Drama","Thriller"
"722",0,10628,"en",10.292864,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-01-17,0,89,"Released","Kangaroo Jack",4.3,203,"Comedy","Adventure"
"723",60000000,14836,"en",51.146047,"[{""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Laika Entertainment"", ""id"": 11537}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-02-05,124596398,100,"Released","Coraline",7.3,1386,"Animation","Family"
"724",60000000,8645,"en",20.501582,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""UTV Motion Pictures"", ""id"": 2320}, {""name"": ""Blinding Edge Pictures"", ""id"": 12236}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""IN"", ""name"": ""India""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",2008-06-11,163403799,91,"Released","The Happening",4.9,950,"Thriller","Science Fiction"
"725",70000000,9509,"en",45.299089,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-04-23,130293714,146,"Released","Man on Fire",7.3,1553,"Action","Drama"
"726",50000000,10067,"en",4.280619,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""Boxing Cat Films"", ""id"": 12626}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-03-09,61112916,98,"Released","The Shaggy Dog",4.5,137,"Comedy","Family"
"727",60000000,9384,"en",28.848842,"[{""name"": ""Weed Road Pictures"", ""id"": 433}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Red Hour Films"", ""id"": 12178}, {""name"": ""AR-TL"", ""id"": 53610}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-03-05,170268750,101,"Released","Starsky & Hutch",5.6,644,"Comedy","Crime"
"728",60000000,9279,"en",22.501041,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""1492 Pictures"", ""id"": 436}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-11-15,129832389,89,"Released","Jingle All the Way",5.5,575,"Family","Comedy"
"729",66000000,1487,"en",47.479755,"[{""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Lawrence Gordon Productions"", ""id"": 840}, {""name"": ""Starlite Films"", ""id"": 21497}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2004-04-02,99318987,122,"Released","Hellboy",6.5,2225,"Fantasy","Action"
"730",70000000,9422,"en",10.147321,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Wildwood Enterprises"", ""id"": 316}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1998-03-05,56702901,115,"Released","A Civil Action",6.1,109,"Drama",NA
"731",60000000,77174,"en",39.539045,"[{""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Laika Entertainment"", ""id"": 11537}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-08-03,107139399,90,"Released","ParaNorman",6.7,789,"Family","Animation"
"732",60000000,4824,"en",19.747459,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Toho-Towa"", ""id"": 657}, {""name"": ""Mutual Film Company"", ""id"": 762}, {""name"": ""Marubeni"", ""id"": 4650}, {""name"": ""Tele M\u00fcnchen Fernseh Produktionsgesellschaft (TMG)"", ""id"": 7237}, {""name"": ""Alphaville Films"", ""id"": 11462}, {""name"": ""British Broadcasting Corporation (BBC)"", ""id"": 15278}, {""name"": ""UGC PH"", ""id"": 23932}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-14,159330280,124,"Released","The Jackal",6.1,527,"Action","Thriller"
"733",60000000,9620,"en",29.018826,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Lion Rock Productions"", ""id"": 2812}, {""name"": ""Province of British Columbia Film Incentive BC"", ""id"": 11567}, {""name"": ""Solomon/Hackett Productions"", ""id"": 22536}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-12-25,96269812,119,"Released","Paycheck",5.9,581,"Action","Adventure"
"734",60000000,9302,"en",4.801849,"[{""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1996-03-01,0,119,"Released","Up Close & Personal",5.9,50,"Drama","Romance"
"735",60000000,10199,"en",16.493576,"[{""name"": ""Larger Than Life Productions"", ""id"": 1163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-12-19,50877145,93,"Released","The Tale of Despereaux",5.8,258,"Adventure","Animation"
"736",0,10771,"en",21.549232,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Parkes+MacDonald Image Nation"", ""id"": 49325}, {""name"": ""Blue Train Productions"", ""id"": 67173}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-09-27,0,98,"Released","The Tuxedo",5.3,483,"Thriller","Action"
