"","budget","popularity","revenue","runtime","vote_average","vote_count","genre_1","genre_2","release_month"
"1690",2.9e+07,8.93941,16930185,100,5,85,"Comedy","Romance","8"
"1691",2.9e+07,20.55509,78636257,91,5.5,431,"Comedy","NA","4"
"1692",126112524.6,3.735723,NA,157,6.9,51,"Drama","NA","11"
"1693",143130351.3,4.310168,NA,112,6.3,26,"Comedy","Drama","9"
"1694",1.2e+07,12.653831,24829644,87,4.9,287,"Drama","Horror","11"
"1695",2.9e+07,24.240361,21126225,103,6.8,455,"Drama","Mystery","3"
"1697",2.8e+07,61.76233,201634991,147,7.7,1355,"Drama","Music","8"
"1699",3e+07,7.981116,100491683,79,5.7,147,"Animation","Family","11"
"1700",6e+07,21.252797,105178561,104,6.1,400,"Crime","Mystery","4"
"1701",2.9e+07,19.237254,48902953,110,6.6,392,"Comedy","Drama","5"
"1702",2.9e+07,27.555646,98185582,102,6.2,594,"Action","NA","9"
"1704",2.8e+07,24.917665,92380927,99,6.4,564,"Comedy","NA","2"
"1706",139749194.6,11.870161,NA,120,6.2,127,"Music","Comedy","9"
"1707",2.8e+07,7.534003,64445708,135,7,159,"Drama","History","2"
"1708",2.8e+07,44.529429,102356381,101,6.8,1016,"Fantasy","Horror","3"
"1709",3.5e+07,14.949395,94728529,103,5.5,427,"Comedy","NA","1"
"1710",3e+07,14.726338,17137302,115,6.5,356,"Animation","Science Fiction","9"
"1711",2.1e+07,24.13081,71441250,110,7.4,1286,"Comedy","Drama","10"
"1712",3e+07,45.915165,90259536,90,7.1,1061,"Mystery","Thriller","4"
"1713",2.8e+07,28.043508,134402450,105,6.4,799,"Comedy","NA","10"
"1714",2.8e+07,26.090746,195312802,127,6.3,490,"Adventure","Action","6"
"1715",2.8e+07,14.530803,77516304,90,6.6,521,"Comedy","Romance","10"
"1716",2.7e+07,13.308127,101646581,99,5.5,282,"Thriller","Science Fiction","9"
"1717",2.8e+07,38.0958,60780981,89,6.1,1337,"Comedy","NA","9"
"1718",2.8e+07,37.729059,97594140,115,6.9,823,"Romance","NA","2"
"1719",2.8e+07,18.650748,39514713,96,6.4,471,"Comedy","Family","7"
"1720",2.8e+07,15.794946,92601050,104,6.1,327,"Comedy","NA","7"
"1722",2.8e+07,25.039383,40547440,83,5.6,531,"Action","Adventure","8"
"1723",2.8e+07,6.756771,33000337,99,4.6,148,"Thriller","Horror","12"
"1724",2.8e+07,22.14595,100654149,81,6.1,493,"Family","Comedy","10"
"1725",2.8e+07,36.58383,121147947,135,7.7,1358,"Drama","Romance","9"
"1727",2.8e+07,10.703456,31596911,139,6.5,148,"Adventure","NA","4"
"1728",2.8e+07,41.638961,52597999,113,6,883,"Action","Drama","2"
"1729",2.1e+07,14.518708,54926886,117,6.5,323,"Drama","Crime","5"
"1730",152566339.2,3.312385,NA,97,4.5,38,"Horror","Thriller","10"
"1731",35866397,3.75074,20217080,98,7,49,"Documentary","NA","12"
"1732",2.8e+07,22.074306,38159905,103,5.8,491,"Comedy","Drama","5"
"1733",2.8e+07,4.436792,8888143,119,6,69,"Drama","Comedy","10"
"1734",2.8e+07,14.639324,45236543,94,5.5,345,"Action","Comedy","1"
"1735",2.8e+07,1.767479,8345056,86,5.5,46,"Adventure","Comedy","7"
"1736",2.8e+07,13.145205,14010832,98,4.8,296,"Action","Horror","8"
"1737",2.8e+07,12.921594,7002261,108,5.8,195,"Comedy","Drama","9"
"1738",2.8e+07,28.397048,16374328,108,5.5,640,"Romance","Horror","2"
"1739",2.8e+07,7.039189,5684789,134,6.8,91,"Drama","NA","12"
"1740",2.7e+07,16.785866,17286299,110,6.2,244,"Comedy","Romance","10"
"1742",2.4e+07,6.009644,23321954,145,5.6,61,"Action","NA","9"
"1743",2.8e+07,25.520976,68896829,90,5.7,615,"Action","Crime","4"
"1744",27500000,25.633663,187500000,131,6.2,527,"Adventure","Action","6"
"1745",3e+07,22.527211,219076518,129,6.2,1214,"Comedy","Romance","6"
"1746",3e+07,24.09152,95714875,109,7.1,598,"Drama","NA","6"
"1747",3.5e+07,6.248273,43650785,114,5.7,57,"Comedy","Drama","2"
"1748",8e+06,9.548391,27187653,163,6.9,67,"Drama","Adventure","12"
"1749",1.5e+07,12.576381,49469904,92,6.9,235,"Drama","Romance","12"
"1750",27500000,12.741073,24748670,120,6.2,205,"Drama","Thriller","9"
"1751",2.7e+07,16.188572,96900000,113,6.7,413,"Science Fiction","Action","12"
"1752",2.7e+07,5.576937,NA,116,5.6,65,"Comedy","Drama","6"
"1753",2.7e+07,18.913,60527873,115,6.2,345,"Drama","Mystery","10"
"1754",2.7e+07,44.714264,115229890,133,7.5,1065,"Music","Comedy","6"
"1755",2.7e+07,11.870301,44352417,117,6,238,"Adventure","Comedy","8"
"1756",1.65e+08,5.753705,NA,117,6.7,33,"Comedy","Music","1"
"1757",2.7e+07,28.227984,1.29e+08,101,6.6,607,"Drama","Comedy","4"
"1758",2.7e+07,11.678561,56870414,82,5.5,247,"Horror","Comedy","7"
"1759",2.7e+07,36.921445,56308881,110,7.4,1323,"Drama","Thriller","2"
"1760",2.7e+07,17.567332,21500000,193,7.3,235,"Drama","History","10"
"1761",3e+07,16.698316,15395087,130,6.3,288,"Drama","History","10"
"1762",2.7e+07,47.862016,20158808,102,7,1002,"Drama","Family","4"
"1763",2.7e+07,39.324831,27200316,100,7.2,828,"Mystery","Science Fiction","2"
"1764",94366666.52,18.591657,NA,110,6.7,396,"Drama","History","9"
"1765",2.5e+07,5.650125,11137801,109,6.7,120,"Adventure","Family","6"
"1766",2.7e+07,3.123583,7.6e+07,113,5.9,44,"Crime","Action","3"
"1767",2.7e+07,23.917982,2.9e+07,109,6.1,563,"Horror","Mystery","8"
"1768",2.7e+07,8.715822,1.3e+07,99,5.5,98,"Crime","Thriller","8"
"1769",140117695.5,5.737161,NA,106,6.8,79,"Drama","NA","11"
"1770",2.7e+07,14.788073,85564310,89,4.4,222,"Family","Comedy","8"
"1771",2.7e+07,38.279458,93282604,98,6.5,1068,"Thriller","NA","5"
"1772",28,9.670031,14,93,5.9,173,"Thriller","Action","12"
"1773",88981337.16,5.271559,4488529,112,5.9,56,"Comedy","Drama","11"
"1774",2.7e+07,17.193659,21148829,106,6.3,333,"Mystery","Thriller","5"
"1775",2.5e+07,8.31653,6673422,104,5.2,127,"Comedy","Drama","10"
"1776",272923406.9,2.653988,NA,120,5.9,23,"Drama","Thriller","12"
"1777",272207118.4,0.548435,NA,133,6.9,6,"Comedy","Drama","9"
"1778",2.6e+07,31.250383,183293131,91,5.2,788,"Action","Adventure","1"
"1779",2.6e+07,24.345651,110230332,97,6,879,"Comedy","NA","8"
"1781",2.5e+07,31.792964,289317794,122,6.8,796,"Romance","History","12"
"1782",2.8e+07,61.309619,53181600,113,6.2,1131,"Crime","Drama","9"
"1783",1.5e+07,5.411154,201957688,111,5.8,628,"Comedy","NA","12"
"1784",2.7e+07,41.832392,101624843,111,6.6,1148,"Action","Comedy","8"
"1785",2.6e+07,21.988861,65705772,121,6.8,399,"Drama","Romance","7"
"1786",2.2e+07,19.068175,68296293,139,7,262,"Western","NA","8"
"1787",2.6e+07,24.114459,61489265,115,6.3,404,"Drama","Horror","8"
"1788",2.2e+07,20.256571,50750000,175,6.9,207,"Drama","History","6"
"1789",2.6e+07,8.802626,57891803,85,6.2,455,"Horror","Thriller","8"
"1790",2.6e+07,37.355826,90426405,90,5.9,1023,"Horror","Mystery","1"
"1791",2.6e+07,39.742009,71868327,106,7.3,1112,"Action","Adventure","8"
"1792",2.6e+07,30.981604,67918658,100,5.2,629,"Horror","NA","1"
"1793",2.5e+07,31.893932,86175291,130,6.1,1573,"Thriller","Crime","4"
"1794",150873323.2,15.376391,NA,109,5.9,194,"Comedy","Drama","12"
"1795",2.6e+07,5.894163,38793283,94,4.9,89,"Adventure","Family","3"
"1796",2.6e+07,10.981038,NA,127,7.1,146,"Action","Crime","7"
"1797",2.6e+07,22.07638,43318349,104,6.8,633,"Drama","Thriller","1"
"1798",2.6e+07,10.925618,28818995,100,5.2,144,"Comedy","NA","12"
"1799",5.6e+07,21.219292,142044638,118,5.7,718,"Comedy","Romance","12"
"1800",4.2e+07,14.831402,35402320,118,5.8,198,"Drama","Thriller","8"
"1801",2.6e+07,22.520842,29657751,111,6.1,426,"Crime","Thriller","3"
"1802",3e+07,3.314094,1.4e+07,110,4.8,54,"Comedy","NA","2"
"1803",2.6e+07,7.964451,36800000,99,4.5,110,"Action","Fantasy","11"
"1804",2.6e+07,1.492056,NA,101,5.5,34,"Crime","Drama","10"
"1805",2.6e+07,4.810621,NA,100,6,62,"Fantasy","Horror","7"
"1806",1.5e+07,9.317265,NA,103,6.5,165,"Comedy","Crime","8"
"1807",2.6e+07,5.644844,NA,100,3.9,95,"Romance","Comedy","2"
"1808",25530000,4.475007,20080020,95,5.3,84,"Adventure","Family","5"
"1810",2.5e+07,20.679652,82466670,129,6.8,417,"Drama","Mystery","8"
"1811",3e+07,38.171417,611899420,127,6.9,864,"Drama","NA","2"
"1812",2.5e+07,30.884535,441286195,125,7,1591,"Comedy","Drama","11"
"1813",2.5e+07,49.510658,412800000,133,7.6,1709,"Drama","NA","12"
"1815",25100000,10.445391,29506464,131,6.1,143,"Drama","History","10"
"1817",2.6e+07,33.93914,35926213,117,7.2,765,"Drama","Romance","10"
"1818",2.5e+07,26.576385,411006740,129,6.1,661,"Thriller","Action","11"
"1821",2.8e+07,20.267062,8555008,128,5.7,364,"Drama","Thriller","10"
"1822",167470086.9,22.644275,181466833,93,5.4,500,"Mystery","Fantasy","3"
"1823",2.6e+07,7.182761,NA,127,4.9,71,"Thriller","Adventure","1"
"1824",3e+07,26.69592,114908830,97,5.8,594,"Horror","NA","8"
"1825",62963472.24,7.336256,NA,100,4.7,64,"Thriller","Drama","9"
"1826",2.5e+07,12.739721,80936232,83,5.6,231,"Action","Adventure","12"
"1828",2.5e+07,15.505137,7.8e+07,88,5.8,286,"Science Fiction","Adventure","3"
"1829",2.5e+07,38.272889,76270454,119,7.6,1384,"Crime","Drama","6"
"1831",2.5e+07,28.468,153997819,99,6.1,853,"Action","Comedy","1"
"1832",2.5e+07,35.310712,281929795,97,6.5,1356,"Comedy","Romance","4"
"1833",2.5e+07,28.727731,152500343,121,6.8,951,"Comedy","Drama","12"
"1834",4.5e+07,4.340616,124914842,95,5.1,377,"Comedy","NA","7"
"1835",2.5e+07,14.604911,119772232,104,5.7,210,"Comedy","NA","12"
"1836",2.5e+07,38.688822,147780440,107,6.1,1331,"Comedy","Romance","1"
"1837",2.5e+07,30.537845,56505065,130,7.4,626,"Action","Adventure","12"
"1838",2.5e+07,19.750059,91036760,115,6,330,"Action","Crime","3"
"1839",2800000,25.939385,60922980,111,7.2,476,"Horror","Thriller","6"
"1840",2.5e+07,31.64341,117719158,93,5.8,974,"Horror","Mystery","2"
"1841",2.5e+07,26.811541,99357138,101,6.8,946,"Drama","Romance","4"
"1842",6e+07,40.646102,137587063,96,7,1113,"Adventure","Drama","2"
"1843",2.5e+07,34.160448,116766556,106,7.2,1223,"Drama","NA","10"
"1844",83260514.55,5.377155,NA,100,7,35,"Comedy","Drama","12"
"1845",2.5e+07,48.552871,77278331,117,6.4,1451,"Action","Drama","1"
"1846",2.5e+07,18.228538,122644820,101,6.1,440,"Horror","Mystery","1"
"1847",2.6e+07,29.342744,90574188,94,6.7,1493,"Comedy","NA","7"
"1849",2.8e+07,11.859396,58795814,102,5,284,"Action","NA","3"
"1850",2.5e+07,24.356483,122489822,97,6.4,711,"Fantasy","Comedy","10"
"1852",2.5e+07,8.618208,NA,97,6.3,174,"Action","Adventure","7"
"1853",2.3e+07,21.189028,43984230,163,7.4,355,"Drama","History","10"
"1854",2.5e+07,31.364901,63100000,109,6.1,770,"Thriller","Action","1"
"1855",100564180.5,7.615653,NA,97,5.9,87,"Action","Adventure","8"
"1856",2.5e+07,37.817905,77208711,158,7.9,1537,"Drama","NA","12"
"1857",3.5e+07,5.784661,NA,85,5.8,44,"Animation","Adventure","12"
"1858",111833408.2,8.255708,NA,84,5.6,61,"Animation","Family","6"
"1859",2.5e+07,6.086083,41604473,86,5.5,112,"Action","Comedy","5"
"1860",2.5e+07,17.17372,39053061,119,6.3,386,"Drama","Comedy","6"
"1861",2.5e+07,16.936576,64437847,98,6.4,298,"Action","Crime","7"
"1862",2.5e+07,25.838073,70442940,97,5.6,529,"Romance","Comedy","8"
"1863",2.5e+07,5.625632,36351350,105,5.4,115,"Comedy","Romance","6"
"1864",2.5e+07,17.312433,38307627,124,6.6,259,"Drama","NA","5"
"1866",108773590.1,7.057765,NA,105,5.8,368,"Comedy","NA","3"
"1867",1.7e+07,19.045146,63102666,104,5.5,299,"Horror","Thriller","8"
"1868",2.5e+07,21.729434,59192128,101,5.5,444,"Comedy","Drama","9"
"1869",2.5e+07,12.837116,56489558,101,5.8,236,"Action","Crime","2"
"1870",2.5e+07,20.953265,41597830,114,7,451,"Drama","NA","12"
"1871",2e+07,10.81439,33889159,105,6.4,671,"Comedy","Drama","3"
"1872",2.5e+07,27.683874,229736344,90,6.1,663,"Family","Comedy","3"
"1873",2e+07,9.855474,70992898,97,4.9,199,"Adventure","Action","8"
"1874",25500000,12.756344,2415472,128,6,171,"Thriller","Crime","8"
"1875",2.5e+07,29.533437,66122026,114,7.1,797,"Drama","NA","11"
"1876",3e+07,14.179538,82150642,124,7.1,334,"Drama","History","9"
"1877",2.5e+07,14.340095,50671850,89,5.5,350,"Horror","Comedy","10"
"1878",25485000,9.795985,29548291,144,6.9,147,"History","Action","1"
"1879",2.5e+07,6.889437,1e+08,93,4.7,123,"Adventure","Fantasy","12"
"1880",2.5e+07,19.428994,34942188,81,5.4,325,"Comedy","NA","12"
"1881",101639568,7.326034,NA,83,4.7,71,"Action","Comedy","5"
"1883",21150000,6.081772,39438674,92,4.7,146,"Adventure","Comedy","4"
"1884",2.7e+07,17.329269,25023434,113,6.7,244,"Comedy","NA","7"
"1885",2.5e+07,22.622453,39171130,111,5.7,543,"Thriller","Crime","12"
"1886",2.5e+07,20.561682,74188937,121,6.9,483,"Comedy","Drama","12"
"1887",2.5e+07,13.288177,27645491,98,5.9,185,"Drama","Comedy","3"
"1888",3e+07,19.212552,42886719,107,6.5,318,"Comedy","NA","4"
"1889",2.3e+07,29.365851,46152800,106,7.2,661,"Comedy","Drama","2"
"1890",2.5e+07,10.232599,21567853,136,6.7,134,"Drama","NA","5"
"1891",2.5e+07,8.870614,22200000,97,6.2,183,"Romance","Drama","10"
"1892",2.5e+07,19.402816,114977104,115,6.6,1262,"Drama","Romance","2"
"1893",2.5e+07,24.903418,23580000,97,6.2,515,"Action","Adventure","4"
"1894",2.5e+07,14.562197,36993168,99,5.4,341,"Fantasy","Horror","11"
"1895",2.5e+07,18.896239,40452643,103,6,414,"Action","Thriller","8"
"1896",2.5e+07,15.960916,1.7e+07,95,6.9,530,"Comedy","Drama","10"
"1897",2.5e+07,25.848003,20796847,93,6.5,656,"Comedy","NA","2"
"1898",1.3e+07,6.337063,NA,98,4.6,82,"Crime","Action","11"
"1899",2.6e+07,10.006282,NA,90,5.4,66,"Comedy","Family","12"
"1900",126267482.2,2.753501,NA,107,4.7,28,"Drama","NA","4"
"1901",95908336.55,6.718497,NA,90,5,54,"Animation","Family","7"
"1902",2.5e+07,7.538513,15431177,120,6.9,110,"Drama","Family","9"
"1903",3e+07,21.606001,33333531,115,5.4,597,"Thriller","Science Fiction","9"
"1904",8e+06,13.715715,NA,91,5.6,265,"Drama","Horror","4"
"1905",2.5e+07,3.707511,24362772,108,4.3,29,"Comedy","NA","3"
"1906",2.5e+07,7.001176,19829957,107,5.2,147,"Drama","Horror","10"
"1907",2.5e+07,39.784026,30411183,108,6.3,824,"Comedy","NA","4"
"1908",2.5e+07,10.115011,51702483,100,5.2,101,"Action","Adventure","9"
"1909",89742040.92,7.321181,NA,85,4.4,46,"Action","Comedy","9"
"1910",2.5e+07,32.854557,42972994,131,6.7,973,"Crime","Thriller","9"
"1911",135158391.4,6.309587,14334401,88,6.3,313,"Action","Comedy","8"
"1912",2.8e+07,8.363702,10126458,91,4.9,132,"Horror","Thriller","9"
"1913",25,4.88794,13,145,7,59,"Drama","NA","12"
"1914",2.5e+07,14.17009,28831145,109,6.5,304,"Drama","NA","4"
"1915",2.5e+07,12.18362,NA,116,6.2,135,"Fantasy","Horror","6"
"1916",2.5e+07,9.169271,15478800,122,6.2,137,"Crime","Drama","9"
"1917",2.5e+07,8.127728,13411957,107,7,210,"Drama","NA","6"
"1918",2.5e+07,10.699952,24902723,120,6,378,"Drama","History","8"
"1919",2.5e+07,29.796394,1.1e+07,99,7.1,705,"Action","Adventure","5"
"1920",73754456.52,11.60921,NA,104,5.6,194,"Comedy","Romance","10"
"1921",2.5e+07,51.915025,23057115,140,7.7,1272,"Action","Drama","9"
"1922",2.8e+07,8.314624,16900000,132,6.7,97,"Drama","Thriller","10"
"1923",84583800.49,5.529035,2.5e+07,254,6.6,90,"War","Drama","10"
"1924",2.5e+07,4.002579,11207130,113,6.1,82,"Drama","War","3"
"1925",2.5e+07,3.888776,10719357,99,4.6,45,"Drama","Mystery","10"
"1926",2.5e+07,7.296459,1.3e+07,100,6.2,111,"Drama","Thriller","8"
"1927",1.4e+07,21.680424,85446075,92,5.8,498,"Horror","Thriller","8"
"1928",2.5e+07,7.946769,10070000,105,5.3,25,"Comedy","Romance","4"
"1929",2.5e+07,7.473455,10324441,110,5.5,144,"Drama","Thriller","9"
"1930",2.5e+07,5.073536,11772461,116,6.4,60,"Comedy","Drama","10"
"1931",94020890.95,3.623002,NA,92,5.7,34,"Action","Crime","5"
"1932",3.2e+07,41.075532,27635305,111,6.8,1087,"Adventure","Drama","11"
"1933",2.5e+07,4.020194,5778353,117,5,22,"Action","Adventure","8"
"1934",68220576.23,2.083856,NA,95,5.5,28,"Action","Comedy","9"
"1935",2.5e+07,2.909346,NA,95,4.8,47,"Comedy","Romance","3"
"1936",2.5e+07,8.450513,NA,127,7.3,166,"Drama","NA","10"
"1937",2.5e+07,8.186936,4064495,98,5.5,138,"Action","Comedy","3"
"1938",109464730.9,5.079017,NA,95,5.1,14,"Comedy","Crime","4"
"1939",2.5e+07,17.603823,19844979,121,6.4,387,"Drama","Mystery","5"
"1940",2.5e+07,7.008216,2405420,95,3.5,118,"Action","Adventure","10"
"1941",2.5e+07,20.011435,27603069,80,7,738,"Comedy","Drama","9"
"1942",2.5e+07,4.051221,NA,107,5.9,66,"Drama","Mystery","10"
"1943",1.5e+08,5.987486,34153101,91,6.1,58,"Fantasy","Family","11"
"1944",2.5e+07,3.849873,777423,117,6.2,19,"Drama","NA","9"
"1945",2.5e+07,3.593165,2336172,114,6.6,49,"Comedy","Drama","11"
"1946",13500000,30.058263,19255873,124,7.7,704,"Drama","Romance","1"
"1947",2.5e+07,17.339852,10589102,122,6,326,"Drama","Crime","9"
"1948",87660301.72,15.805449,NA,88,5.6,151,"Animation","Family","8"
"1949",2.5e+07,15.279021,48531470,154,7.1,380,"Comedy","Drama","10"
"1950",84310774.63,5.000126,NA,117,6,21,"Drama","NA","6"
"1951",101497707.4,1.684948,NA,82,3.8,7,"Family","Adventure","4"
"1952",2.5e+07,5.753564,6500000,85,6.3,10,"Family","Animation","3"
"1953",2.5e+07,35.022029,71009334,117,5,712,"Thriller","Crime","10"
"1954",2.5e+07,12.31708,NA,121,6.2,227,"Romance","Adventure","3"
"1955",2.5e+07,1.894749,3052000,128,7,31,"History","Action","10"
"1956",2.5e+07,6.895866,NA,100,6.5,114,"Crime","Action","10"
"1957",2.5e+07,3.344158,NA,100,4.1,26,"Action","Thriller","3"
"1958",1.4e+07,14.480628,34670720,119,7,257,"Drama","Romance","12"
"1959",2.5e+07,14.613152,8784318,137,5.5,301,"Adventure","Drama","5"
"1960",2.4e+07,22.258428,1.33e+08,119,6.9,477,"Science Fiction","Adventure","11"
"1961",2.4e+07,30.445257,155721132,102,6.5,835,"Drama","NA","12"
"1962",2.4e+07,35.244037,172363301,120,6.1,840,"Horror","Mystery","12"
"1963",2.5e+07,15.333575,1397284,98,5.4,285,"Action","Drama","1"
"1964",2.4e+07,15.237142,70181428,105,6.4,225,"Comedy","Romance","6"
"1965",41300000,23.441135,106371651,98,6.2,531,"Comedy","Crime","2"
"1966",8200000,25.03414,80035402,107,6.4,505,"Drama","Family","2"
"1967",2.4e+07,24.70166,87055349,91,6.6,541,"Comedy","NA","2"
"1968",2.4e+07,16.146572,41895491,137,7.2,341,"Comedy","Drama","9"
"1969",6.5e+07,20.793026,40002112,100,5.1,374,"Horror","Mystery","11"
"1970",2.4e+07,5.771479,36609995,115,6.1,67,"Romance","Comedy","4"
"1971",2.4e+07,27.326466,42105111,102,6.1,721,"Comedy","NA","9"
"1972",2.4e+07,3.572339,NA,108,5.9,111,"Comedy","Crime","9"
"1973",2.4e+07,20.69219,68729358,93,5.9,742,"Comedy","War","10"
"1974",115057148.1,1.903405,NA,88,5.5,24,"Adventure","Drama","1"
"1975",4e+07,10.713521,NA,127,7.6,721,"Drama","NA","12"
"1976",1.7e+07,7.701041,16980098,95,5.5,160,"Comedy","Romance","1"
"1977",2.4e+07,6.589193,16290976,87,5.8,92,"Fantasy","Comedy","7"
"1978",2.4e+07,2.753313,21049053,134,5.9,58,"Adventure","Family","10"
"1979",2.4e+07,3.113009,12372410,107,4.7,49,"Action","Comedy","4"
"1980",2.4e+07,5.566203,8434146,124,5.7,53,"Comedy","Drama","12"
"1981",2.4e+07,8.630825,30551495,89,5,141,"Romance","Comedy","9"
"1982",2.4e+07,23.343839,83188165,88,5.3,581,"Comedy","Horror","8"
"1983",2.3e+07,6.138213,NA,118,6.5,55,"Drama","Music","12"
"1984",2.4e+07,2.353441,4562146,93,4.1,19,"Animation","Comedy","3"
"1985",2.8e+07,2.439184,669276,72,6.8,26,"Adventure","Fantasy","9"
"1986",143058246.2,0.515677,NA,120,5.4,15,"Romance","Drama","1"
"1987",2.4e+07,26.324874,23081726,98,6.1,568,"Crime","Drama","11"
"1990",2.3e+07,23.839127,185991646,90,5.9,512,"Comedy","NA","11"
"1992",1.9e+07,33.872182,141407024,118,6.5,1699,"Action","Comedy","4"
"1993",2.3e+07,27.33256,86930411,85,6.6,546,"Comedy","Crime","6"
"1994",2.3e+07,38.799596,53302314,98,6.4,1378,"Horror","NA","3"
"1995",12500000,20.317469,75993061,101,6.5,910,"Drama","NA","9"
"1997",2.3e+07,7.901891,NA,97,6,118,"Comedy","Romance","3"
"1999",2.3e+07,11.183197,36642838,97,6.3,325,"Mystery","Thriller","10"
"2000",2.5e+07,8.842722,6399,99,5.1,73,"Fantasy","Adventure","12"
"2001",2.3e+07,8.976738,18653615,114,5.9,66,"Drama","Comedy","11"
"2002",109178196.8,2.634119,NA,88,6.4,11,"Action","Comedy","8"
"2003",2.3e+07,26.257951,33372606,93,5.6,505,"Action","Thriller","11"
"2004",2.3e+07,12.777008,51881013,89,3.5,224,"Adventure","Thriller","7"
"2005",110618115.5,6.130231,NA,98,6.6,124,"Drama","NA","12"
"2006",102584935.6,4.030724,NA,94,6.5,11,"Drama","Family","8"
"2007",2.3e+07,6.921263,10827816,102,6.6,55,"Drama","NA","12"
"2008",2.3e+07,12.869436,7434726,98,6.1,82,"Action","Thriller","8"
"2009",2.3e+07,15.676123,29541790,124,6.6,261,"History","Drama","8"
"2010",108090277.9,8.426589,NA,110,6.6,246,"Drama","History","4"
"2011",1.1e+07,11.071522,NA,90,5.8,101,"Western","Drama","9"
"2012",2.3e+07,5.494047,9366227,86,5.9,56,"Drama","Comedy","2"
"2013",2.3e+07,6.618149,16123851,141,5.5,73,"Drama","Romance","9"
"2014",2.3e+07,7.876883,5837674,139,6.5,57,"Drama","Action","12"
"2015",2.5e+07,35.169779,94679598,104,6.5,1343,"Horror","Thriller","7"
"2016",22700000,39.890798,38119483,96,6.7,902,"Comedy","Science Fiction","6"
"2017",22500000,22.096286,15520023,112,6.8,431,"War","Drama","12"
"2018",2.2e+07,41.967005,5.05e+08,127,6.9,1339,"Fantasy","Drama","7"
"2019",2.3e+07,57.110486,369884651,119,6.5,1590,"Romance","Comedy","7"
"2020",2.2e+07,16.234053,189833357,97,6.3,489,"Fantasy","Drama","11"
"2021",2e+07,11.263361,75597042,127,6.5,110,"Drama","Family","3"
"2022",2.2e+07,20.699212,147880543,110,6,428,"Comedy","Family","9"
"2023",2.4e+07,17.606087,182016617,135,7.3,385,"Drama","Romance","5"
"2024",2.2e+07,13.786075,84772742,84,4.6,304,"Action","Comedy","6"
"2025",2.2e+07,35.227212,77737889,191,7.4,716,"Drama","History","11"
"2026",2.2e+07,27.898438,88880821,122,7.3,508,"Drama","NA","8"
"2027",2.2e+07,23.218144,110627965,114,5.6,354,"Crime","Drama","7"
